,Id,Locality,Type,SubType,Price,Bedrooms,Living_Area,Is_Equiped_Kitchen,Is_Furnished,Is_Open_Fire,Terrace,Terrace_Area,Garden,Garden_Area,Land_Surface,Surface of the plot,State,Facades,Swim_pool,Sale_Type,Postal_Code
0,20278524,Gent,Other,offices,860000,0,450.0,False,False,False,False,0.0,False,0.0,450,450,Good,4,False,Private,9000
1,20311402,Mechelen,Other,mixed-use-building-offices,995000,0,419.0,True,False,False,False,0.0,False,0.0,419,0,To be done up,2,False,Private,2800
2,20311809,Antwerpen,Other,offices,215000,0,40.0,False,False,False,False,0.0,False,0.0,40,0,As new,2,False,Private,2018
3,11393966,Antwerpen,Other,offices,149000,0,67.0,True,False,False,True,10.0,True,10.0,87,73,Just renovated,3,False,Private,2060
4,20301468,Anderlecht,Other,offices,520000,0,525.0,False,False,False,False,0.0,False,0.0,525,525,Good,4,False,Private,1070
5,20312374,Destelbergen,Other,offices,1080000,0,277.0,False,False,False,False,0.0,False,0.0,277,1453,As new,0,False,Private,9070
6,20306292,Deurne,Other,offices,139000,0,52.0,False,False,False,False,0.0,False,0.0,52,405,Just renovated,3,False,Private,2100
7,20303507,Sintlievenshoutem,Other,mixed-use-building-offices,499000,0,270.0,True,False,False,False,0.0,False,0.0,270,0,Good,4,False,Private,9520
8,20278459,Maaseik,Other,building,975000,0,409.0,False,False,False,False,0.0,False,0.0,409,1682,As new,0,False,Private,3680
9,20295334,Leuven,Other,office-block,2221300,0,1898.0,False,False,False,False,0.0,False,0.0,1898,1898,Good,4,False,Private,3000
10,20310169,Roeselare,Other,offices,835000,0,80.0,False,False,False,False,0.0,False,0.0,80,382,Good,4,False,Private,8800
11,20308495,Laken,Other,office-block,355000,0,0.0,False,False,False,False,0.0,False,0.0,0,0,To renovate,2,False,Private,1020
12,20301403,Eeklo,Other,mixed-use-building-offices,650000,0,383.0,True,False,False,False,0.0,False,0.0,383,857,Good,3,False,Private,9900
13,20265380,Dudzele,Other,offices,815000,0,510.0,True,False,False,False,0.0,False,0.0,510,1119,Good,3,False,Private,8380
14,20268207,Hasselt,Other,office-block,295000,0,192.0,False,False,False,False,0.0,False,0.0,192,0,Good,0,False,Private,3500
15,20289081,Lierde,Other,mixed-use-building-offices,349000,0,248.0,True,False,False,False,0.0,False,0.0,248,0,Good,4,False,Private,9570
16,20299397,Brainelalleud,Other,offices,250000,0,250.0,False,False,False,False,0.0,False,0.0,250,250,As new,4,False,Private,1420
17,20242575,Sintjansmolenbeek,Other,office-block,245000,0,0.0,True,False,False,False,0.0,False,0.0,0,0,Good,2,False,Private,1080
18,20307761,Landen,Other,office-block,550000,0,220.0,False,False,False,False,0.0,False,0.0,220,220,Just renovated,2,False,Private,3400
19,20307655,Lebbeke,Other,offices,185000,0,87.0,False,False,False,False,0.0,False,0.0,87,0,Not Known,0,False,Private,9280
20,20255698,Aalst,Other,office-block,349000,0,222.0,True,True,False,False,0.0,False,0.0,222,222,Good,0,False,Private,9300
21,20304689,Namur,Other,building,695000,0,325.0,False,False,False,False,0.0,False,0.0,325,1100,As new,4,False,Private,5000
22,20307410,Denderleeuw,Other,mixed-use-building-offices,498000,0,315.0,False,False,False,False,0.0,False,0.0,315,749,To be done up,2,False,Private,9470
23,20307367,Halle,Other,offices,395000,0,538.0,False,False,False,False,0.0,False,0.0,538,213,Not Known,0,False,Private,1500
24,20236340,Sanktvith,Other,offices,330000,0,153.0,False,False,False,False,0.0,False,0.0,153,0,Good,2,False,Private,4780
25,20306144,Uccle,Other,offices,150000,0,33.0,False,False,False,False,0.0,False,0.0,33,0,As new,0,False,Private,1180
26,20306120,Herentals,Other,mixed-use-building-offices,299000,0,128.0,False,False,False,False,0.0,False,0.0,128,85,Not Known,0,False,Private,2200
27,20240893,Brussels,Other,offices,450000,0,250.0,False,False,False,False,0.0,False,0.0,250,406,To renovate,2,False,Private,1000
28,11400930,Saintgilles,Other,office-block,5550000,0,2450.0,True,False,False,False,0.0,False,0.0,2450,1340,As new,4,False,Private,1060
29,20113704,Ixelles,Other,offices,270000,0,60.0,False,False,False,False,0.0,False,0.0,60,55,As new,2,False,Private,1050
30,20265744,Laken,Other,offices,290000,0,150.0,True,False,False,False,0.0,False,0.0,150,200,Good,2,False,Private,1020
31,11173080,Ixelles,Other,mixed-use-building-offices,590830,0,195.0,False,False,False,False,0.0,False,0.0,195,206,As new,2,False,Private,1050
32,20217238,Ixelles,Other,offices,345000,0,64.0,True,False,False,False,0.0,False,0.0,64,0,Good,4,False,Private,1050
33,20305982,Torhout,Other,offices,479000,0,380.0,False,False,False,False,0.0,False,0.0,380,808,Good,0,False,Private,8820
34,20305920,Aalst,Other,mixed-use-building-offices,595000,0,183.0,False,False,False,False,0.0,False,0.0,183,0,Not Known,2,False,Private,9300
35,20305741,Wavre,Other,office-block,165000,0,75.0,False,False,False,True,0.0,False,0.0,75,0,Good,0,False,Private,1300
36,20305727,Antwerpen,Other,offices,995000,0,297.0,False,False,False,False,0.0,False,0.0,297,0,As new,0,False,Private,2000
37,20305629,Gent,Other,building,1985000,0,350.0,False,False,False,False,0.0,False,0.0,350,350,Good,0,False,Private,9000
38,20305421,Sintdenijswestrem,Other,offices,12000000,0,3360.0,False,False,False,False,0.0,False,0.0,3360,3360,As new,4,False,Private,9051
39,20305126,Saintnicolas,Other,offices,65000,0,61.0,False,False,False,False,0.0,False,0.0,61,0,Not Known,2,False,Private,4420
40,20304907,Drogenbos,Other,offices,1338200,0,1475.0,False,False,False,False,0.0,False,0.0,1475,1475,Good,4,False,Private,1620
41,20304851,Fosseslaville,Other,building,215000,0,202.0,False,False,False,True,0.0,False,0.0,202,164,Not Known,3,False,Private,5070
42,20304850,Fosseslaville,Other,offices,215000,0,202.0,False,False,False,True,0.0,False,0.0,202,164,Not Known,3,False,Private,5070
43,20304784,Brugge,Other,offices,1250000,0,306.0,False,False,False,False,0.0,False,0.0,306,1382,Good,0,False,Private,8000
44,10604951,Mechelen,Other,offices,598000,0,230.0,True,False,False,False,0.0,False,0.0,230,230,Good,0,False,Private,2800
45,20155710,Gent,Other,offices,868610,0,267.0,False,False,False,False,0.0,False,0.0,267,267,As new,4,False,Private,9000
46,20177456,Wijnegem,Other,offices,895000,0,200.0,False,False,False,False,0.0,False,0.0,200,0,As new,3,False,Private,2110
47,11125028,Hasselt,Other,offices,1990000,0,622.0,False,False,False,False,0.0,False,0.0,622,622,Good,4,False,Private,3500
48,20124824,Beervelde,Other,office-block,2350000,0,1225.0,False,False,False,False,0.0,False,0.0,1225,2275,Just renovated,0,False,Private,9080
49,11125029,Hasselt,Other,offices,2475000,0,773.0,False,False,False,False,0.0,False,0.0,773,773,Good,4,False,Private,3500
50,11125027,Hasselt,Other,offices,4465000,0,1395.0,False,False,False,False,0.0,False,0.0,1395,1395,Good,4,False,Private,3500
51,11127214,Ixelles,Other,offices,4500000,0,1100.0,False,False,False,False,0.0,False,0.0,1100,560,Good,0,False,Private,1050
52,11444471,Leuven,Other,offices,6700000,0,5051.0,False,False,False,False,0.0,False,0.0,5051,5051,Good,4,False,Private,3000
53,11444555,Leuven,Other,offices,6700000,0,5051.0,False,False,False,False,0.0,False,0.0,5051,5051,Good,4,False,Private,3001
54,20268630,Antwerpen,Other,office-block,1185000,0,550.0,True,True,False,False,0.0,False,0.0,550,550,As new,3,False,Private,2000
55,20273870,Antwerpen,Other,offices,498000,0,323.0,False,False,False,False,0.0,False,0.0,323,323,Just renovated,3,False,Private,2170
56,20178271,Brugge,Other,offices,995000,0,420.0,False,False,False,False,0.0,False,0.0,420,333,Good,4,False,Private,8000
57,20173315,Tervuren,Other,offices,1260000,0,525.0,True,False,False,False,0.0,False,0.0,525,0,Good,2,False,Private,3080
58,20202564,Wijnegem,Other,offices,1690000,0,279.0,False,False,False,True,18.0,False,0.0,297,0,As new,0,False,Private,2110
59,11456546,Blankenberge,Other,offices,349000,0,177.0,False,False,False,False,0.0,False,0.0,177,0,As new,2,False,Private,8370
60,11490956,Vilvorde,Other,offices,45000,0,50.0,False,False,False,False,0.0,False,0.0,50,50,Good,4,False,Private,1800
61,10827970,Schepdaal,Other,offices,159410,0,84.0,False,False,False,False,0.0,False,0.0,84,84,Good,4,False,Private,1703
62,20038462,Antwerpen,Other,offices,165000,0,35.0,False,False,False,False,0.0,False,0.0,35,51,Just renovated,2,False,Private,2018
63,10689094,Blankenberge,Other,office-block,349000,0,177.0,True,False,False,False,0.0,False,0.0,177,177,Good,4,False,Private,8370
64,20045268,Ixelles,Other,offices,399000,0,132.0,True,False,False,False,0.0,False,0.0,132,337,Good,2,False,Private,1050
65,9810256,Drogenbos,Other,offices,420300,0,467.0,False,False,False,False,0.0,False,0.0,467,467,Good,4,False,Private,1620
66,10827969,Schepdaal,Other,offices,438197,0,230.0,False,False,False,False,0.0,False,0.0,230,230,Good,4,False,Private,1703
67,20055343,Woluwesaintpierre,Other,mixed-use-building-offices,495000,0,153.0,True,False,False,False,0.0,False,0.0,153,0,To renovate,2,False,Private,1150
68,9827564,Woluwestetienne,Other,offices,532000,0,591.0,False,False,False,False,0.0,False,0.0,591,591,Good,4,False,Private,1932
69,11491603,Eeklo,Other,offices,575000,0,335.0,False,False,False,False,0.0,False,0.0,335,1161,To be done up,2,False,Private,9900
70,20025927,Lahulpe,Other,mixed-use-building-offices,590000,0,345.0,False,False,False,False,0.0,False,0.0,345,321,Good,3,False,Private,1310
71,20061622,Roeselare,Other,offices,595000,0,227.0,False,False,False,True,25.0,False,0.0,252,457,Good,2,False,Private,8800
72,11032652,Hasselt,Other,office-block,675000,0,340.0,True,False,False,False,0.0,False,0.0,340,340,Good,2,False,Private,3500
73,9806409,Vilvorde,Other,offices,700000,0,780.0,False,False,False,False,0.0,False,0.0,780,780,Good,4,False,Private,1800
74,20273708,Roeselare,Other,offices,995000,0,550.0,False,False,False,False,0.0,False,0.0,550,452,Good,0,False,Private,8800
75,20273397,Tienen,Other,offices,119000,0,103.0,False,False,False,False,0.0,False,0.0,103,122,As new,2,False,Private,3300
76,20273389,Seraingjemeppesurmeuse,Other,mixed-use-building-offices,275000,0,566.0,True,False,False,False,0.0,False,0.0,566,0,Good,2,False,Private,4101
77,20273343,Seraingjemeppesurmeuse,Other,offices,195000,0,0.0,False,False,False,False,0.0,False,0.0,0,96,Good,4,False,Private,4101
78,20273325,Nivelles,Other,offices,370000,0,161.0,True,False,False,False,0.0,False,0.0,161,0,Not Known,2,False,Private,8400
79,20273324,Nivelles,Other,building,370000,0,161.0,True,False,False,False,0.0,False,0.0,161,0,Not Known,2,False,Private,1400
80,20272874,Nivelles,Other,building,350000,0,350.0,True,False,False,True,25.0,True,50.0,425,0,To be done up,2,False,Private,1400
81,20272867,Brussel,Other,office-block,915000,0,492.0,False,False,False,False,0.0,False,0.0,492,492,Not Known,0,False,Private,6700
82,20272378,Brussels,Other,offices,269000,0,74.0,True,False,False,False,0.0,False,0.0,74,0,Just renovated,0,False,Private,1000
83,20272270,Antwerpen,Other,offices,825000,0,366.0,False,False,False,False,0.0,False,0.0,366,0,As new,0,False,Private,2000
84,20271884,Antwerpen,Other,mixed-use-building-offices,895000,0,0.0,True,False,False,False,0.0,False,0.0,0,750,Not Known,2,False,Private,2000
85,20271754,Woluwesaintlambert,Other,offices,472000,0,349.0,False,False,False,False,0.0,False,0.0,349,349,As new,4,False,Private,1760
86,20271320,Edegem,Other,offices,1375000,0,718.0,False,False,False,False,0.0,False,0.0,718,930,Good,4,False,Private,1200
87,20271261,Zottegem,Other,offices,225000,0,121.0,False,False,False,False,0.0,False,0.0,121,0,Good,0,False,Private,2650
88,20271224,Kortrijk,Other,offices,535000,0,238.0,False,False,False,False,0.0,False,0.0,238,0,As new,0,False,Private,9620
89,20078757,Brussel,Other,offices,375000,0,170.0,False,False,False,False,0.0,False,0.0,170,0,Good,2,False,Private,8500
90,11195628,Antwerpen,Other,office-block,535000,0,323.0,True,False,False,False,0.0,False,0.0,323,0,Not Known,0,False,Private,1030
91,20270405,Antwerpen,Other,offices,699000,0,211.0,True,False,False,True,0.0,False,0.0,211,766,Not Known,0,False,Private,2170
92,20270305,Gent,Other,office-block,145000,0,0.0,False,False,False,False,0.0,False,0.0,0,0,Good,0,False,Private,2500
93,11082136,Gent,Other,offices,395000,0,140.0,False,False,False,False,0.0,False,0.0,140,0,Good,0,False,Private,9000
94,11067629,Antwerpen,Other,building,1900000,0,0.0,False,False,False,False,0.0,False,0.0,0,6131,Not Known,3,False,Private,2000
95,20269885,Antwerpen,Other,building,380000,0,250.0,True,False,False,True,50.0,False,0.0,300,200,Good,2,False,Private,2000
96,20269651,Brainelalleud,Other,mixed-use-building-offices,199000,0,173.0,True,False,False,False,0.0,False,0.0,173,0,To be done up,2,False,Private,1420
97,20269631,Brainelalleud,Other,office-block,205000,0,240.0,False,False,False,False,0.0,False,0.0,240,0,Just renovated,0,False,Private,1420
98,20269596,Bierges,Other,offices,425000,0,200.0,False,False,False,False,0.0,False,0.0,200,767,Good,4,False,Private,1480
99,20269441,Mechelen,Other,offices,495000,0,247.0,False,False,False,False,0.0,False,0.0,247,89,To renovate,0,False,Private,4480
100,20269266,Jemeppesursambre,Other,office-block,449000,0,242.0,True,False,False,True,30.0,False,0.0,272,1289,Good,4,False,Private,8920
101,20269183,Grimbergenstrombeekbever,Other,offices,295000,0,190.0,False,False,False,False,0.0,False,0.0,190,0,As new,2,False,Private,1301
102,20269093,Mechelen,Other,offices,1185000,0,550.0,True,False,False,False,0.0,False,0.0,550,550,Not Known,2,False,Private,2800
103,20255405,Auderghem,Other,mixed-use-building-offices,195000,0,36.0,False,False,False,False,0.0,False,0.0,36,0,As new,0,False,Private,5190
104,20197262,Huy,Other,offices,210000,0,108.0,False,False,False,False,0.0,False,0.0,108,0,Good,3,False,Private,1853
105,20214929,Antwerpen,Other,offices,342000,0,170.0,False,False,False,False,0.0,False,0.0,170,0,As new,0,False,Private,2000
106,20136958,Brussel,Other,large-town-house,760000,0,280.0,True,False,False,False,0.0,False,0.0,280,280,Good,2,False,Private,1160
107,11109721,Zwalm,Other,office-block,398000,0,210.0,False,False,False,True,1.0,True,1.0,212,922,To renovate,4,False,Private,4500
108,11040111,Roeselare,Other,offices,121250,0,97.0,False,False,False,False,0.0,False,0.0,97,97,Good,4,False,Private,8800
109,11040113,Brussels,Other,offices,173750,0,139.0,False,False,False,False,0.0,False,0.0,139,139,Good,4,False,Private,1000
110,11040110,Geel,Other,offices,185000,0,148.0,False,False,False,False,0.0,False,0.0,148,148,Good,4,False,Private,9630
111,11040115,Geel,Other,offices,295000,0,236.0,False,False,False,False,0.0,False,0.0,236,236,Good,4,False,Private,2440
112,10594466,Geel,Other,offices,299000,0,678.0,False,False,False,False,0.0,False,0.0,678,2,Good,2,False,Private,2440
113,10088791,Geel,Other,offices,379000,0,260.0,False,False,False,False,0.0,False,0.0,260,0,Good,2,False,Private,2440
114,11039492,Geel,Other,office-block,385925,0,142.0,True,False,False,False,0.0,False,0.0,142,0,Not Known,4,False,Private,2440
115,20061634,Rumbeke,Other,offices,447500,0,293.0,True,False,False,False,0.0,False,0.0,293,293,As new,2,False,Private,4030
116,11468510,Nivelles,Other,offices,447500,0,293.0,True,False,False,False,0.0,False,0.0,293,293,As new,2,False,Private,8400
117,20137338,Galmaarden,Other,mixed-use-building-offices,590000,0,488.0,True,False,False,False,0.0,False,0.0,488,0,Good,2,False,Private,8550
118,11039499,Roeselare,Other,offices,604500,0,310.0,True,False,False,False,0.0,False,0.0,310,0,Not Known,4,False,Private,8800
119,11040112,Roeselare,Other,offices,665000,0,532.0,False,False,False,False,0.0,False,0.0,532,532,Good,4,False,Private,8800
120,10793830,Anderlecht,Other,offices,850000,0,525.0,False,False,False,False,0.0,False,0.0,525,525,Good,0,False,Private,1570
121,20027816,Gosselies,Other,offices,1070000,0,716.0,False,False,False,False,0.0,False,0.0,716,2401,Good,4,False,Private,8790
122,20074215,Geel,Other,office-block,1395000,0,763.0,True,True,False,False,0.0,False,0.0,763,763,Good,0,False,Private,2440
123,8686901,Anderlecht,Other,offices,1876482,0,468.0,False,False,False,False,0.0,False,0.0,468,0,As new,4,False,Private,1070
124,10811457,Woluwestlambert,Other,offices,2500000,0,1078.0,False,False,False,False,0.0,False,0.0,1078,1078,As new,0,False,Private,6041
125,9951421,Antwerpen,Other,offices,3350000,0,1598.0,False,False,False,False,0.0,False,0.0,1598,1598,As new,4,False,Private,2000
126,10811593,Woluwestlambert,Other,offices,4000000,0,2066.0,False,False,False,False,0.0,False,0.0,2066,2066,As new,0,False,Private,9050
127,20148214,Edegem,Other,mixed-use-building-offices,500000,0,326.0,True,False,False,False,0.0,False,0.0,326,814,To be done up,4,False,Private,1200
128,20124400,Dison,Other,offices,220000,0,249.0,False,False,False,False,0.0,False,0.0,249,0,To renovate,0,False,Private,1410
129,20308952,Edegem,Other,mixed-use-building-offices,110000,0,130.0,False,False,False,False,0.0,False,0.0,130,0,Not Known,0,False,Private,1200
130,20162671,Wavre,Other,offices,676500,0,205.0,False,False,False,False,0.0,False,0.0,205,0,As new,4,False,Private,1300
131,20258536,Roeselare,Other,office-block,710000,0,319.0,False,True,False,False,0.0,False,0.0,319,319,Good,0,False,Private,4820
132,20258422,Borgerhout,Other,office-block,649900,0,465.0,True,False,False,False,0.0,True,19.0,484,256,Good,2,False,Private,1502
133,20258381,Brussels,Other,mixed-use-building-offices,475000,0,145.0,False,False,False,False,0.0,False,0.0,145,452,Good,2,False,Private,1000
134,20258007,Roeselare,Other,office-block,399000,0,0.0,False,False,False,False,0.0,False,0.0,0,206,To renovate,0,False,Private,8800
135,20257979,Marke,Other,offices,150000,0,112.0,False,False,False,False,0.0,False,0.0,112,250,Not Known,0,False,Private,2140
136,20257969,Antwerpen,Other,offices,165000,0,177.0,False,False,False,False,0.0,False,0.0,177,0,To renovate,2,False,Private,2000
137,20257945,Uccle,Other,mixed-use-building-offices,370000,0,90.0,False,False,False,False,0.0,False,0.0,90,404,Good,2,False,Private,6000
138,20257867,Wielsbeke,Other,building,250000,0,0.0,False,False,False,False,0.0,False,0.0,0,180,Good,0,False,Private,8510
139,20257868,Nivelles,Other,building,232500,0,0.0,False,False,False,False,0.0,False,0.0,0,165,Good,0,False,Private,8400
140,20257869,Uccle,Other,building,250000,0,0.0,False,False,False,False,0.0,False,0.0,0,180,Good,0,False,Private,1180
141,20257866,Wielsbeke,Other,building,250000,0,0.0,False,False,False,False,0.0,False,0.0,0,180,Good,0,False,Private,8710
142,20257865,Wielsbeke,Other,building,250000,0,0.0,False,False,False,False,0.0,False,0.0,0,180,Good,0,False,Private,8710
143,20257863,Wielsbeke,Other,building,250000,0,0.0,False,False,False,False,0.0,False,0.0,0,180,Good,0,False,Private,8710
144,20257864,Wielsbeke,Other,building,250000,0,0.0,False,False,False,False,0.0,False,0.0,0,180,Good,0,False,Private,8710
145,20257861,Wielsbeke,Other,building,250000,0,0.0,False,False,False,False,0.0,False,0.0,0,180,Good,0,False,Private,8710
146,20257862,Wielsbeke,Other,building,250000,0,0.0,False,False,False,False,0.0,False,0.0,0,180,Good,0,False,Private,8710
147,20257874,Wielsbeke,Other,building,250000,0,0.0,False,False,False,False,0.0,False,0.0,0,180,Good,0,False,Private,8710
148,20257859,Wielsbeke,Other,building,250000,0,0.0,False,False,False,False,0.0,False,0.0,0,180,Good,0,False,Private,8710
149,20257860,Wielsbeke,Other,building,245000,0,0.0,False,False,False,False,0.0,False,0.0,0,175,Good,0,False,Private,8710
150,20257858,Wielsbeke,Other,building,370000,0,0.0,False,False,False,False,0.0,False,0.0,0,270,Good,0,False,Private,8710
151,20257857,Wielsbeke,Other,building,250000,0,0.0,False,False,False,False,0.0,False,0.0,0,180,Good,0,False,Private,8710
152,20257696,Wielsbeke,Other,offices,259000,0,95.0,False,False,False,False,0.0,False,0.0,95,0,Not Known,0,False,Private,8710
153,20257508,Wielsbeke,Other,building,980000,0,440.0,True,False,False,False,0.0,False,0.0,440,0,Good,3,False,Private,8710
154,20257350,Wielsbeke,Other,offices,125000,0,95.0,True,False,False,True,2.0,False,0.0,97,0,As new,2,False,Private,8710
155,20257232,Dilbeek,Other,offices,305000,0,129.0,True,False,False,False,0.0,False,0.0,129,0,As new,2,False,Private,2460
156,20257188,Namur,Other,office-block,240000,0,251.0,False,False,False,False,0.0,False,0.0,251,1532,Not Known,4,False,Private,4460
157,20257123,Namur,Other,building,349000,0,151.0,True,False,False,True,220.0,True,900.0,1271,1850,Good,0,False,Private,4460
158,11446212,Alken,Other,offices,125000,0,112.0,False,False,False,False,0.0,False,0.0,112,0,Good,0,False,Private,7850
159,11446222,Antwerpen,Other,offices,615000,0,470.0,False,False,False,False,0.0,False,0.0,470,0,To be done up,0,False,Private,1700
160,20255908,Namur,Other,offices,159000,0,70.0,True,False,False,False,0.0,False,0.0,70,70,Not Known,0,False,Private,5000
161,20251354,Brugge,Other,offices,349000,0,155.0,False,False,False,False,0.0,False,0.0,155,73,Good,0,False,Private,4140
162,20168671,Wavre,Other,offices,2500000,0,1860.0,False,False,False,False,0.0,False,0.0,1860,0,As new,0,False,Private,3570
163,20238039,Kluisbergen,Other,office-block,235000,0,221.0,False,False,False,False,0.0,False,0.0,221,0,Just renovated,0,False,Private,2660
164,20174374,Deurne,Other,offices,499000,0,0.0,False,False,False,False,0.0,False,0.0,0,400,Good,4,False,Private,2100
165,20246349,Brugge,Other,office-block,1700000,0,1000.0,True,False,False,False,0.0,False,0.0,1000,0,Not Known,0,False,Private,8000
166,20125846,Wavre,Other,offices,150000,0,33.0,False,False,False,False,0.0,False,0.0,33,0,As new,2,False,Private,1300
167,20125818,Sinaaisintniklaas,Other,office-block,675000,0,382.0,False,False,False,True,23.0,False,0.0,405,205,Good,3,False,Private,9690
168,11201992,Nivelles,Other,office-block,1716845,0,565.0,False,False,False,False,0.0,False,0.0,565,565,Not Known,0,False,Private,8400
169,20312861,Gent,Other,offices,495000,0,137.0,True,False,False,False,0.0,False,0.0,137,0,Not Known,0,False,Private,1950
170,20147761,Uccle,Other,offices,155000,0,64.0,True,False,False,False,0.0,False,0.0,64,0,Good,0,False,Private,1180
171,11321992,Aalst,Other,offices,160000,0,57.0,False,False,False,False,0.0,False,0.0,57,0,Not Known,0,False,Private,9112
172,10860133,Aalst,Other,office-block,209000,0,115.0,False,False,False,False,0.0,False,0.0,115,135,Good,0,False,Private,9112
173,20128873,Gent,Other,offices,324000,0,142.0,True,False,False,False,0.0,False,0.0,142,0,Good,0,False,Private,9000
174,9629161,Gent,Other,offices,355250,0,288.0,False,False,False,False,0.0,False,0.0,288,288,Not Known,0,False,Private,9000
175,11354355,Halle,Other,offices,363350,0,153.0,False,False,False,False,0.0,False,0.0,153,153,Good,4,False,Private,1500
176,11354352,Aalst,Other,offices,385925,0,142.0,False,False,False,False,0.0,False,0.0,142,153,Not Known,4,False,Private,9300
177,11207280,Brugge,Other,offices,413400,0,318.0,False,False,False,False,0.0,False,0.0,318,318,To be done up,0,False,Private,8000
178,11032653,Halle,Other,offices,494500,0,135.0,True,False,False,False,0.0,False,0.0,135,135,Not Known,4,False,Private,1500
179,11452655,Geraardsbergen,Other,mixed-use-building-offices,550000,0,235.0,False,False,False,False,0.0,False,0.0,235,0,As new,2,False,Private,1820
180,20237398,Galmaarden,Other,offices,550000,0,157.0,True,False,False,False,0.0,True,70.0,227,328,Good,2,False,Private,8550
181,20066580,Galmaarden,Other,offices,595000,0,987.0,False,False,False,False,0.0,True,650.0,1637,650,Good,0,False,Private,8550
182,10648404,Affligem,Other,offices,641574,0,475.0,False,False,False,False,0.0,False,0.0,475,475,Not Known,0,False,Private,1702
183,11311438,Kortrijk,Other,office-block,761919,0,397.0,False,False,False,False,0.0,False,0.0,397,401,Not Known,0,False,Private,3360
184,20219634,Gent,Other,offices,868610,0,266.0,False,False,False,False,0.0,False,0.0,266,0,As new,0,False,Private,9500
185,20219633,Gent,Other,offices,868610,0,266.0,False,False,False,False,0.0,False,0.0,266,0,As new,0,False,Private,9800
186,20175504,Tervuren,Other,offices,895000,0,525.0,True,False,False,False,0.0,False,0.0,525,0,Good,4,False,Private,8630
187,20019915,Brugge,Other,offices,995000,0,420.0,False,False,False,False,0.0,False,0.0,420,333,Good,4,False,Private,1790
188,20061815,Brussel,Other,offices,1125000,0,528.0,False,False,False,False,0.0,False,0.0,528,0,Good,4,False,Private,8500
189,20233093,Gent,Other,offices,180000,0,68.0,False,False,False,False,0.0,False,0.0,68,0,Good,2,False,Private,9000
190,20232691,Gent,Other,office-block,620000,0,300.0,True,False,False,False,0.0,False,0.0,300,300,Not Known,0,False,Private,9000
191,20232682,Tervuren,Other,offices,256000,0,91.0,False,False,False,False,0.0,False,0.0,91,91,Good,4,False,Private,3080
192,20232465,Brugge,Other,offices,898000,0,714.0,False,False,False,False,0.0,False,0.0,714,0,Not Known,0,False,Private,8000
193,20232321,Roeselare,Other,offices,135000,0,170.0,False,False,False,False,0.0,False,0.0,170,0,To be done up,2,False,Private,8800
194,20232233,Ieper,Other,offices,395000,0,0.0,False,False,False,False,0.0,False,0.0,0,0,Not Known,0,False,Private,1340
195,20232096,Anderlecht,Other,offices,790000,0,350.0,False,False,False,True,0.0,False,0.0,350,2396,To be done up,4,False,Private,1070
196,20231851,Gent,Other,offices,195000,0,47.0,True,False,False,False,0.0,False,0.0,47,47,As new,2,False,Private,9000
197,11099947,Antwerpen,Other,offices,275000,0,250.0,False,False,False,False,0.0,False,0.0,250,0,Not Known,0,False,Private,2000
198,20231775,Gent,Other,offices,256000,0,91.0,False,False,False,False,0.0,False,0.0,91,91,Good,4,False,Private,7090
199,20231747,Woluwesaintpierre,Other,offices,520000,0,123.0,False,False,False,False,0.0,False,0.0,123,0,As new,2,False,Private,8900
200,20231613,Antwerpen,Other,offices,760000,0,593.0,True,False,False,False,0.0,False,0.0,593,593,Good,4,False,Private,9790
201,20231506,Brussels,Other,offices,250000,0,80.0,True,False,False,True,2.0,False,0.0,82,124,Just renovated,2,False,Private,1000
202,20231329,Brussel,Other,office-block,149000,0,107.0,False,False,False,True,0.0,False,0.0,107,650,To renovate,3,False,Private,8500
203,20230484,Gent,Other,mixed-use-building-offices,945000,0,465.0,False,False,False,False,0.0,False,0.0,465,0,Good,2,False,Private,9000
204,20230365,Woluwesaintpierre,Other,offices,419000,0,215.0,False,False,False,False,0.0,False,0.0,215,1491,Good,4,False,Private,1150
205,20230363,Spa,Other,offices,179000,0,108.0,False,False,False,False,0.0,False,0.0,108,0,Good,2,False,Private,2020
206,20230070,Kontich,Other,offices,1075000,0,266.0,False,False,False,False,0.0,False,0.0,266,2297,Good,0,False,Private,1140
207,20230021,Brasschaat,Other,offices,895000,0,0.0,False,False,False,True,12.0,False,0.0,12,268,As new,0,False,Private,1331
208,20229240,Brasschaat,Other,offices,325000,0,160.0,False,False,False,False,0.0,False,0.0,160,0,As new,2,False,Private,1331
209,20229206,Halle,Other,mixed-use-building-offices,279000,0,150.0,True,False,False,False,0.0,False,0.0,150,0,Good,2,False,Private,1500
210,20229153,Seraing,Other,offices,770000,0,200.0,False,False,False,False,0.0,False,0.0,200,0,As new,2,False,Private,4910
211,20229144,Seraing,Other,mixed-use-building-offices,770000,0,200.0,False,False,False,False,0.0,False,0.0,200,0,As new,2,False,Private,4900
212,10508779,Licage,Other,offices,349000,0,324.0,False,False,False,False,0.0,False,0.0,324,0,As new,3,False,Private,2550
213,20228970,Antwerpen,Other,offices,3280000,0,817.0,False,False,False,False,0.0,False,0.0,817,0,As new,0,False,Private,2930
214,20228926,Sintjansmolenbeek,Other,offices,995000,0,568.0,False,False,False,False,0.0,False,0.0,568,2263,Good,0,False,Private,1080
