Id,Locality,Type,SubType,Price,Sale_Type,Bedrooms,Living_Area,Is_Equiped_Kitchen,Is_Furnished,Is_Open_Fire,Terrace,Terrace_Area,Garden,Garden_Area,Land_Surface,Surface of the plot,State,Facades,Swim_pool
20235878,Knokke,Apartment,apartment,294000,Private,2,88,TRUE,FALSE,FALSE,TRUE,16,FALSE,0,104,0,Good,0,FALSE
11227912,Brussel,Apartment,apartment,295000,Private,2,85,FALSE,FALSE,FALSE,TRUE,11,FALSE,0,96,0,Not Known,0,FALSE
20235876,Elsene,Apartment,apartment,296000,Private,2,91,TRUE,FALSE,FALSE,TRUE,15,FALSE,0,106,0,Good,0,FALSE
11227915,Ukkel,Apartment,apartment,297500,Private,2,85,FALSE,FALSE,FALSE,TRUE,7,FALSE,0,92,0,Not Known,0,FALSE
11227914,Antwerpen,Apartment,apartment,297500,Private,2,85,FALSE,FALSE,FALSE,TRUE,7,FALSE,0,92,0,Not Known,0,FALSE
20182989,Knokke,Apartment,ground-floor,299000,Private,1,75,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,75,0,Not Known,3,TRUE
20296189,Knokke,Apartment,ground-floor,290000,Private,2,80,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,80,0,Good,0,FALSE
20296184,Knokke,House,house,395000,Private,3,374,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,374,167,Good,2,FALSE
20296182,Knokke,House,house,493974,Private,4,220,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,220,1671,As new,4,FALSE
20123217,Knokke,House,house,370000,Private,3,325,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,325,0,Not Known,0,FALSE
20296178,Knokke,House,house,450000,Private,2,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,As new,4,FALSE
20296177,Elsene,Apartment,apartment,324000,Private,2,110,TRUE,FALSE,FALSE,TRUE,20,FALSE,0,130,0,Good,2,TRUE
20296176,Knokke,Apartment,apartment,495000,Private,2,128,TRUE,FALSE,FALSE,TRUE,36,FALSE,0,164,0,Good,2,TRUE
20296175,Knokke,Apartment,apartment,369000,Private,2,120,TRUE,FALSE,FALSE,TRUE,18,FALSE,0,138,0,Good,2,TRUE
20296171,Elsene,House,house,185000,Private,3,150,FALSE,FALSE,FALSE,TRUE,1,TRUE,80,231,145,To be done up,3,FALSE
20296170,Ukkel,Apartment,apartment,155000,Private,2,90,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,90,0,To renovate,0,FALSE
20296169,Oudergem,House,house,1225000,Private,4,362,FALSE,FALSE,FALSE,TRUE,195,FALSE,0,557,11703,As new,4,FALSE
20296166,Tenneville,House,house,685000,Private,3,223,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,223,533,As new,4,FALSE
20296165,Overijse,House,house,179000,Private,2,72,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,72,43,Not Known,4,FALSE
20296164,Glain,House,house,239000,Private,3,174,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,174,566,Good,3,FALSE
20296163,Glain,House,house,140000,Private,4,165,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,165,0,Good,2,TRUE
20296162,Fleurus,Apartment,ground-floor,900000,Private,2,186,TRUE,FALSE,FALSE,TRUE,0,TRUE,163,349,0,As new,2,TRUE
20293038,Elversele,Apartment,apartment,109000,Private,2,129,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,129,0,As new,2,FALSE
20296158,Nieuwpoort,House,house,529000,Private,5,180,FALSE,FALSE,FALSE,TRUE,19,FALSE,0,199,255,As new,3,FALSE
20296156,Ekeren,Apartment,apartment,645000,Private,3,100,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,100,0,Good,2,FALSE
20296154,Anderlecht,House,house,250000,Private,3,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,800,To renovate,4,FALSE
20127883,Courcelles,House,house,210000,Private,2,105,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,105,0,Good,2,FALSE
20296153,Jette,Apartment,ground-floor,375000,Private,2,70,TRUE,FALSE,FALSE,TRUE,27,FALSE,0,97,0,Not Known,2,FALSE
20296152,Bastogne,Apartment,apartment,1095000,Private,2,362,TRUE,FALSE,FALSE,TRUE,0,TRUE,170,532,0,Just renovated,0,FALSE
20296150,Astene,House,house,260000,Private,3,130,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,130,439,To renovate,3,FALSE
20296147,Bailièvre,House,mixed-use-building,419000,Private,3,344,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,344,768,Good,3,FALSE
20296149,Lommel,House,house,1250000,Private,4,232,FALSE,FALSE,TRUE,FALSE,0,FALSE,0,232,18461,Good,0,FALSE
20296146,Mol,House,house,478000,Private,1,81,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,81,43,As new,2,FALSE
20082952,Antwerpen,House,villa,219900,Private,2,100,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,100,365,Good,4,FALSE
20256097,Petit-Thier,Apartment,flat-studio,150000,Private,0,48,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,48,0,Not Known,2,FALSE
20251343,Limal,Apartment,apartment,215000,Private,2,74,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,74,0,As new,0,FALSE
20231385,Heusy,Apartment,penthouse,229000,Private,1,70,TRUE,FALSE,FALSE,TRUE,4,FALSE,0,74,0,Good,2,TRUE
20247425,Ben-Ahin,Apartment,apartment,234500,Private,2,80,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,80,0,Not Known,0,FALSE
20282842,Heusy,Apartment,apartment,249000,Private,2,97,TRUE,FALSE,FALSE,TRUE,8,FALSE,0,105,0,As new,2,FALSE
20282477,Ben-Ahin,Apartment,apartment,272000,Private,2,106,TRUE,FALSE,FALSE,TRUE,8,FALSE,0,114,0,As new,2,FALSE
20259518,Heusy,Apartment,apartment,399000,Private,2,120,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,120,0,Good,2,TRUE
20291547,Ben-Ahin,Apartment,apartment,299000,Private,3,93,FALSE,FALSE,FALSE,TRUE,8,FALSE,0,101,0,Good,0,FALSE
20291545,Heusy,Apartment,apartment,305000,Private,3,93,FALSE,FALSE,FALSE,TRUE,8,FALSE,0,101,0,Good,0,FALSE
20291708,Ben-Ahin,Apartment,apartment,2495000,Private,3,110,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,110,0,Good,0,FALSE
20233641,Antwerpen,Apartment,apartment,265000,Private,2,79,FALSE,FALSE,FALSE,TRUE,3,FALSE,0,82,0,Good,2,FALSE
20200110,Lombardsijde,Apartment,apartment,120000,Private,2,62,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,62,0,Good,3,FALSE
20142820,Lombardsijde,Apartment,duplex,225000,Private,2,56,FALSE,FALSE,FALSE,TRUE,2,FALSE,0,58,0,As new,0,FALSE
20266098,Adinkerke,Apartment,apartment,310000,Private,2,109,TRUE,FALSE,FALSE,TRUE,4,FALSE,0,113,0,To renovate,2,TRUE
20265656,Desselgem,Apartment,duplex,99000,Private,2,56,TRUE,FALSE,FALSE,TRUE,10,FALSE,0,66,0,As new,2,FALSE
20211780,Oostende,Apartment,flat-studio,129000,Private,0,39,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,39,0,As new,0,FALSE
20228138,Schaarbeek,Apartment,duplex,135000,Private,2,80,TRUE,FALSE,FALSE,TRUE,4,FALSE,0,84,0,To be done up,2,FALSE
20155902,Desselgem,Apartment,duplex,135000,Private,2,80,TRUE,FALSE,FALSE,TRUE,4,FALSE,0,84,0,To be done up,2,FALSE
20201879,Monstreux,Apartment,apartment,145000,Private,3,220,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,220,0,To restore,4,FALSE
20265636,Schaarbeek,Apartment,apartment,149000,Private,2,82,FALSE,FALSE,FALSE,TRUE,3,FALSE,0,85,0,Good,0,FALSE
20269169,Schaarbeek,Apartment,apartment,166000,Private,1,74,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,74,0,To be done up,2,TRUE
20212985,Mortsel,Apartment,apartment,169000,Private,2,101,FALSE,FALSE,FALSE,TRUE,6,FALSE,0,107,0,To be done up,2,FALSE
20269424,Antwerpen,Apartment,apartment,175000,Private,2,66,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,66,0,Good,2,FALSE
20225633,Ronse,Apartment,apartment,179000,Private,2,72,TRUE,FALSE,FALSE,TRUE,6,FALSE,0,78,0,Good,2,FALSE
20195971,Desselgem,Apartment,flat-studio,195000,Private,1,24,FALSE,TRUE,FALSE,FALSE,0,FALSE,0,24,0,Not Known,0,FALSE
20284124,Scherpenheuvel,Apartment,apartment,199000,Private,2,85,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,85,0,Good,0,FALSE
20243465,Blankenberge,Apartment,apartment,219000,Private,2,90,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,90,0,As new,0,FALSE
20201876,Blankenberge,Apartment,apartment,228500,Private,2,90,FALSE,FALSE,FALSE,TRUE,12,FALSE,0,102,0,As new,4,FALSE
20247321,Scherpenheuvel,Apartment,apartment,237500,Private,2,67,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,67,0,Good,0,FALSE
20295775,Vorst,Apartment,apartment,364650,Private,2,106,TRUE,FALSE,FALSE,TRUE,8,FALSE,0,114,0,Not Known,2,TRUE
20295776,Peutie,Apartment,apartment,416450,Private,2,110,TRUE,FALSE,FALSE,TRUE,24,FALSE,0,134,0,Not Known,2,TRUE
20295773,Scherpenheuvel,House,house,335000,Private,3,165,TRUE,FALSE,FALSE,TRUE,17,FALSE,0,182,167,Good,2,TRUE
20202064,Waregem,House,house,299000,Private,3,119,TRUE,FALSE,FALSE,TRUE,15,TRUE,158,292,210,Good,2,TRUE
20295772,Desselgem,Apartment,apartment-block,695000,Private,10,188,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,188,67,Not Known,2,FALSE
20295770,Scherpenheuvel,House,house,375000,Private,3,193,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,193,872,Just renovated,4,FALSE
20295769,Blankenberge,Apartment,apartment,208000,Private,1,58,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,58,0,Good,2,FALSE
20295768,Scherpenheuvel,Apartment,apartment,288750,Private,2,73,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,73,0,Not Known,0,FALSE
20295763,Blankenberge,House,house,349000,Private,4,142,FALSE,FALSE,FALSE,TRUE,25,FALSE,0,167,85,Good,2,FALSE
20295761,Blankenberge,Apartment,flat-studio,129000,Private,1,25,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,25,0,Just renovated,2,FALSE
20295758,Etterbeek,Apartment,apartment,315000,Private,2,87,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,87,0,Good,0,FALSE
20295757,Brielen,Apartment,apartment,280000,Private,2,0,TRUE,FALSE,FALSE,TRUE,10,FALSE,0,10,0,Good,2,FALSE
20295755,Brugge,Apartment,apartment,139000,Private,1,80,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,80,0,As new,2,TRUE
20295752,Aisemont,Other,loft,275000,Private,2,90,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,90,0,As new,0,FALSE
20295733,Bellevaux-Ligneuville,House,mixed-use-building,210000,Private,2,220,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,220,178,Good,2,FALSE
20295725,Mol,Apartment,ground-floor,319000,Private,2,85,FALSE,FALSE,FALSE,TRUE,25,TRUE,40,150,0,Not Known,3,FALSE
20295706,Genk,House,house,259000,Private,4,180,FALSE,FALSE,FALSE,TRUE,80,FALSE,0,260,1000,Not Known,4,TRUE
11449479,Genk,House,villa,335000,Private,3,180,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,180,1308,Good,4,FALSE
20295702,Genk,Apartment,apartment,219000,Private,3,95,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,95,0,Good,0,FALSE
20295701,Bressoux,House,house,209000,Private,5,252,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,252,432,To be done up,3,FALSE
20295696,Aalter,Apartment,apartment,219900,Private,2,82,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,82,0,Good,2,FALSE
20295695,Zele,Apartment,apartment,214900,Private,2,82,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,82,0,Good,2,FALSE
20295694,Maldegem,Apartment,apartment,269900,Private,2,90,TRUE,FALSE,FALSE,FALSE,0,TRUE,33,123,0,Good,2,FALSE
20295693,Brugge,Apartment,apartment,219900,Private,2,82,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,82,0,Good,2,FALSE
20295692,Gits,Apartment,apartment,290000,Private,2,102,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,102,0,Not Known,3,TRUE
20295689,Courcelles,House,house,265000,Private,4,215,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,215,265,To be done up,2,FALSE
20295675,Brussel,House,villa,890000,Private,4,228,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,228,472,Good,4,FALSE
20295674,Zwevegem,Apartment,apartment,155000,Private,1,65,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,65,0,Good,2,FALSE
20295672,S Gravenwezel,House,house,640000,Private,4,296,TRUE,FALSE,FALSE,TRUE,40,FALSE,0,336,4800,As new,4,FALSE
20221370,Antwerpen,Apartment,apartment,255000,Private,1,101,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,101,0,To be done up,2,FALSE
20078327,Rixensart,Apartment,duplex,259000,Private,0,137,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,137,0,Not Known,0,FALSE
20039398,Peutie,Apartment,apartment,265000,Private,2,76,FALSE,FALSE,FALSE,TRUE,12,FALSE,0,88,0,To be done up,3,FALSE
20027374,Ukkel,Apartment,apartment,265000,Private,3,102,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,102,0,Good,2,FALSE
20187795,Berchem,Apartment,apartment,268700,Private,2,94,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,94,0,As new,2,TRUE
20220864,Astene,Apartment,apartment,275000,Private,2,75,TRUE,FALSE,FALSE,TRUE,18,FALSE,0,93,0,Good,4,TRUE
20091360,Oostrozebeke,Apartment,apartment,278000,Private,2,0,TRUE,FALSE,FALSE,TRUE,4,FALSE,0,4,0,As new,2,TRUE
11383351,Hansbeke,Apartment,apartment,285000,Private,3,90,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,90,0,Not Known,3,TRUE
10236979,Leuven,Apartment,apartment,285000,Private,4,139,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,139,0,Not Known,2,FALSE
11145907,Luingne,Apartment,flat-studio,285000,Private,0,34,FALSE,TRUE,FALSE,TRUE,5,FALSE,0,39,0,Not Known,0,FALSE
11174688,Koekelberg,Apartment,flat-studio,289000,Private,0,38,TRUE,TRUE,FALSE,TRUE,0,FALSE,0,38,0,Not Known,2,FALSE
20097707,Blankenberge,Apartment,apartment,295000,Private,3,107,FALSE,FALSE,FALSE,TRUE,10,FALSE,0,117,0,Good,0,TRUE
20260296,Antwerpen,Apartment,apartment,295000,Private,3,72,FALSE,FALSE,FALSE,TRUE,13,FALSE,0,85,0,Not Known,0,FALSE
20209075,Oostakker,Apartment,apartment,298000,Private,2,122,FALSE,FALSE,FALSE,TRUE,3,FALSE,0,125,0,Not Known,0,FALSE
20208750,Leopoldsburg,Apartment,apartment,299000,Private,2,0,FALSE,FALSE,FALSE,TRUE,15,FALSE,0,15,0,Good,4,TRUE
20013883,Leopoldsburg,Apartment,apartment,300000,Private,1,65,TRUE,TRUE,FALSE,FALSE,0,FALSE,0,65,0,Not Known,2,FALSE
11369477,Ere,Apartment,apartment,300000,Private,2,0,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,0,0,Good,0,FALSE
11366371,Deurne,Apartment,apartment,310000,Private,1,65,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,65,0,As new,2,FALSE
11366370,Deurne,Apartment,apartment,310000,Private,1,65,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,65,0,As new,2,FALSE
20102015,Knokke,Apartment,apartment,315000,Private,7,333,FALSE,FALSE,FALSE,FALSE,0,TRUE,190,523,0,To renovate,2,FALSE
20207806,Ganshoren,Apartment,apartment,325000,Private,3,105,FALSE,FALSE,FALSE,FALSE,0,TRUE,5,110,0,As new,3,FALSE
11427283,Bettincourt,Apartment,apartment,339000,Private,2,100,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,100,0,Not Known,0,FALSE
20238746,Middelkerke,Apartment,apartment,345000,Private,2,78,TRUE,FALSE,FALSE,TRUE,5,FALSE,0,83,0,Good,0,FALSE
20173017,Vorst,Apartment,apartment,359000,Private,2,110,TRUE,FALSE,FALSE,TRUE,8,FALSE,0,118,0,Not Known,0,TRUE
20028937,Bellevaux-Ligneuville,Apartment,apartment,365000,Private,3,100,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,100,0,Not Known,0,FALSE
20107829,Blankenberge,Apartment,ground-floor,369000,Private,2,90,TRUE,FALSE,FALSE,FALSE,0,TRUE,100,190,0,Not Known,2,FALSE
11337932,Monstreux,Apartment,apartment,375000,Private,3,488,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,488,0,To renovate,0,FALSE
11490648,Seneffe,Apartment,apartment,380000,Private,2,110,TRUE,FALSE,FALSE,TRUE,3,FALSE,0,113,0,Just renovated,2,TRUE
20295444,Bierset,Other,bungalow,275000,Private,2,161,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,161,814,To be done up,4,FALSE
20196692,Borgerhout,Apartment,apartment,165000,Private,3,92,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,92,0,Good,3,FALSE
20295442,Lembeek,Apartment,apartment,234000,Private,2,85,FALSE,FALSE,FALSE,TRUE,10,FALSE,0,95,0,As new,2,TRUE
20295441,Bost,House,house,259000,Private,3,171,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,171,335,To be done up,2,FALSE
20120075,Glain,House,house,249000,Private,3,159,TRUE,FALSE,FALSE,TRUE,33,FALSE,0,192,153,To be done up,3,FALSE
20295435,Relegem,House,house,199000,Private,1,155,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,155,745,To renovate,4,FALSE
20295431,Leuven,Apartment,apartment,189000,Private,2,84,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,84,0,Good,2,FALSE
20295430,Beez,House,house,425000,Private,3,123,FALSE,FALSE,FALSE,FALSE,0,TRUE,98,221,221,Not Known,3,FALSE
20295429,Ere,House,house,195000,Private,2,100,FALSE,FALSE,FALSE,TRUE,6,TRUE,197,303,197,To renovate,3,TRUE
20295428,Ben-Ahin,House,house,749000,Private,5,235,TRUE,FALSE,FALSE,TRUE,75,FALSE,0,310,700,Good,4,FALSE
20295425,Wilrijk,House,house,375000,Private,2,138,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,138,422,To be done up,4,TRUE
20295424,Aalst,Apartment,apartment,168000,Private,4,200,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,200,0,Good,2,TRUE
20295422,Aalst,House,house,219000,Private,4,189,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,189,1136,Not Known,3,FALSE
20295421,Monstreux,Apartment,apartment,325000,Private,2,78,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,78,0,Just renovated,3,TRUE
20295420,Monstreux,House,mixed-use-building,290000,Private,4,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,To be done up,3,FALSE
20295418,Leuven,Apartment,apartment,509000,Private,2,80,TRUE,TRUE,FALSE,TRUE,26,FALSE,0,106,0,As new,0,FALSE
20295415,Acoz,Apartment,apartment,265000,Private,2,81,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,81,0,Good,2,FALSE
20295414,Berchem,House,house,459000,Private,3,204,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,204,613,Just renovated,3,FALSE
20243304,Asse,House,house,169000,Private,3,0,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,0,60,To be done up,2,FALSE
20295411,Borgerhout,House,house,169000,Private,3,150,FALSE,FALSE,FALSE,TRUE,40,TRUE,620,810,980,Not Known,4,TRUE
20295410,Antwerpen,House,house,1350000,Private,5,528,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,528,19000,As new,4,TRUE
20295409,Eeklo,House,exceptional-property,870000,Private,5,390,TRUE,FALSE,FALSE,TRUE,0,TRUE,1059,1449,1059,As new,4,TRUE
20295407,Braine-le-comte,Apartment,flat-studio,109000,Private,1,39,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,39,0,Good,2,TRUE
20270947,Jumet,House,house,160000,Private,3,198,TRUE,FALSE,FALSE,TRUE,10,FALSE,0,208,100,Good,3,TRUE
20295405,Clabecq,Apartment,duplex,249000,Private,1,66,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,66,0,As new,4,TRUE
20295403,Montegnée,House,house,199000,Private,4,171,TRUE,FALSE,FALSE,FALSE,0,TRUE,220,391,399,Good,3,FALSE
20295400,Sint-jans-molenbeek,Apartment,apartment,420000,Private,2,121,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,121,0,Good,3,FALSE
20023264,Barbençon,House,house,499000,Private,2,190,TRUE,FALSE,TRUE,TRUE,4,TRUE,60,254,0,Not Known,0,FALSE
20201874,Ghislenghien,Apartment,apartment,205500,Private,2,83,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,83,0,As new,4,FALSE
20278100,Aartrijke,Apartment,apartment,209000,Private,2,71,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,71,0,Good,0,TRUE
20243226,Gistel,Apartment,apartment,215000,Private,1,70,TRUE,FALSE,FALSE,TRUE,3,FALSE,0,73,0,Just renovated,4,FALSE
20277256,Borgerhout,Apartment,apartment,215000,Private,2,86,TRUE,FALSE,FALSE,TRUE,5,FALSE,0,91,0,As new,0,FALSE
20255188,Borgerhout,Apartment,apartment,220000,Private,3,122,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,122,0,As new,2,TRUE
20255291,Borgerhout,Apartment,apartment,235000,Private,2,94,FALSE,FALSE,FALSE,TRUE,4,FALSE,0,98,0,Good,0,FALSE
20280786,Borgerhout,Apartment,apartment,249000,Private,2,89,FALSE,FALSE,FALSE,TRUE,2,FALSE,0,91,0,As new,0,FALSE
20258380,Hasselt,Apartment,ground-floor,249000,Private,2,79,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,79,0,As new,2,FALSE
20272132,Glain,Apartment,apartment,249900,Private,1,65,TRUE,FALSE,FALSE,TRUE,6,FALSE,0,71,0,As new,2,FALSE
20280461,Glain,Apartment,apartment,249900,Private,3,75,TRUE,FALSE,FALSE,TRUE,5,FALSE,0,80,0,As new,2,TRUE
20252895,Koksijde,Apartment,apartment,250000,Private,3,140,FALSE,FALSE,FALSE,TRUE,13,FALSE,0,153,0,Good,2,TRUE
20252896,Merksem,Apartment,apartment,250000,Private,3,140,FALSE,FALSE,FALSE,TRUE,13,FALSE,0,153,0,Good,2,TRUE
20275836,Wijtschate,Apartment,apartment,255000,Private,3,100,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,100,0,Good,0,FALSE
20275246,Evere,Apartment,apartment,259000,Private,2,92,TRUE,FALSE,FALSE,TRUE,3,FALSE,0,95,0,As new,0,FALSE
20204590,Blaasveld,Apartment,apartment,274000,Private,1,94,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,94,0,As new,0,FALSE
20262973,Oudergem,Apartment,apartment,275000,Private,2,97,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,97,0,As new,3,FALSE
20268395,Aarsele,Apartment,duplex,279000,Private,2,95,TRUE,FALSE,FALSE,TRUE,7,FALSE,0,102,0,Good,2,TRUE
20268538,Maldegem,Apartment,apartment,289000,Private,2,85,FALSE,FALSE,FALSE,TRUE,3,FALSE,0,88,0,Good,2,FALSE
20268537,Brussel,Apartment,apartment,289000,Private,2,85,FALSE,FALSE,FALSE,TRUE,3,FALSE,0,88,0,Good,2,FALSE
20281139,Destelbergen,Apartment,apartment,298000,Private,2,83,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,83,0,Not Known,2,FALSE
20275044,Braine-l'alleud,Apartment,apartment,299000,Private,2,84,FALSE,FALSE,FALSE,TRUE,11,FALSE,0,95,0,To be done up,2,TRUE
20279143,Aubange,Apartment,apartment,311000,Private,2,102,FALSE,FALSE,FALSE,TRUE,32,TRUE,32,166,0,As new,3,FALSE
20133186,Adinkerke,Apartment,apartment,320000,Private,3,99,TRUE,FALSE,FALSE,TRUE,8,FALSE,0,107,0,Good,2,FALSE
20199940,Nieuwpoort,Apartment,apartment,325000,Private,2,128,FALSE,FALSE,FALSE,TRUE,7,FALSE,0,135,0,To be done up,0,FALSE
20275266,Sint-lambrechts-woluwe,Apartment,apartment,335000,Private,2,116,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,116,0,Good,0,TRUE
20261102,Koksijde,Apartment,flat-studio,339000,Private,0,38,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,38,0,Good,2,FALSE
20265079,Glain,Apartment,apartment,350000,Private,1,59,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,59,0,As new,0,FALSE
20161332,Evere,Apartment,apartment,355000,Private,1,70,FALSE,FALSE,FALSE,TRUE,15,TRUE,29,114,0,As new,2,TRUE
20254514,Middelkerke,Apartment,apartment,365000,Private,3,90,TRUE,TRUE,FALSE,TRUE,9,FALSE,0,99,0,Just renovated,2,TRUE
20295099,Ingelmunster,House,house,139000,Private,1,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
20295096,Antwerpen,Apartment,apartment,175000,Private,2,98,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,98,0,To be done up,0,FALSE
20295093,Antwerpen,House,house,799000,Private,4,300,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,300,2900,Good,4,FALSE
20295091,Oostende,House,house,490000,Private,4,270,TRUE,FALSE,FALSE,TRUE,29,FALSE,0,299,170,Good,2,FALSE
20295092,Koksijde,House,villa,550000,Private,4,180,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,180,1211,To be done up,4,FALSE
20295090,Gontrode,House,house,265000,Private,3,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,To be done up,0,FALSE
20295089,Mariakerke,Apartment,apartment,655000,Private,3,170,TRUE,FALSE,FALSE,TRUE,22,FALSE,0,192,0,Just renovated,2,TRUE
11307858,Schaarbeek,Apartment,apartment,285000,Private,2,82,TRUE,FALSE,FALSE,TRUE,8,FALSE,0,90,0,As new,2,FALSE
11263834,Leuven,Apartment,apartment,255000,Private,1,50,TRUE,FALSE,FALSE,TRUE,36,FALSE,0,86,0,As new,2,FALSE
20295088,Waregem,House,house,129000,Private,2,75,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,75,207,To renovate,2,FALSE
20295087,Harelbeke,Apartment,apartment,325000,Private,3,105,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,105,0,To renovate,2,TRUE
20295086,Antwerpen,House,mixed-use-building,365000,Private,4,313,TRUE,FALSE,FALSE,TRUE,48,TRUE,41,402,302,Good,3,FALSE
20295085,Lommel,House,villa,832000,Private,4,257,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,257,791,Not Known,4,FALSE
20295084,Chênee,House,house,944000,Private,5,340,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,340,835,Not Known,4,FALSE
20295083,Chênee,House,villa,832000,Private,4,257,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,257,791,Not Known,4,FALSE
